,outcome,orange_chosen,lucky_chosen,subject_id,sub_factor,environment_coded,t_since_reversal,trial_number,outcome_coded,t_since_centered
114810,0.2,1,0.0,98760,247,1,1,272.0,0.3,-6.298447548783477
114811,0.4,1,0.0,98760,247,1,2,273.0,0.0999999999999999,-5.298447548783477
114812,0.2,1,0.0,98760,247,1,3,274.0,0.3,-4.298447548783477
114813,0.2,2,1.0,98760,247,1,4,275.0,-0.3,-3.298447548783477
114814,0.8,2,1.0,98760,247,1,5,276.0,0.3,-2.298447548783477
114815,0.4,2,1.0,98760,247,1,6,277.0,-0.0999999999999999,-1.2984475487834768
114816,1.0,2,1.0,98760,247,1,7,278.0,0.5,-0.2984475487834768
114817,0.6,2,1.0,98760,247,1,8,279.0,0.0999999999999999,0.7015524512165232
114818,0.6,2,0.0,98760,247,1,0,280.0,0.0999999999999999,-7.298447548783477
114819,0.2,2,0.0,98760,247,1,1,281.0,-0.3,-6.298447548783477
114820,0.4,2,0.0,98760,247,1,2,282.0,-0.0999999999999999,-5.298447548783477
114821,1.0,2,0.0,98760,247,1,3,283.0,0.5,-4.298447548783477
114822,1.0,2,0.0,98760,247,1,4,284.0,0.5,-3.298447548783477
114823,0.2,2,0.0,98760,247,1,5,285.0,-0.3,-2.298447548783477
114824,0.0,2,0.0,98760,247,1,6,286.0,-0.5,-1.2984475487834768
114825,0.8,2,0.0,98760,247,1,7,287.0,0.3,-0.2984475487834768
114826,0.2,2,0.0,98760,247,1,8,288.0,-0.3,0.7015524512165232
114827,0.4,2,0.0,98760,247,1,9,289.0,-0.0999999999999999,1.7015524512165232
114828,0.2,2,0.0,98760,247,1,10,290.0,-0.3,2.701552451216523
114829,0.0,2,0.0,98760,247,1,11,291.0,-0.5,3.701552451216523
114830,0.0,2,0.0,98760,247,1,12,292.0,-0.5,4.701552451216523
114831,0.4,2,0.0,98760,247,1,13,293.0,-0.0999999999999999,5.701552451216523
114832,0.8,2,1.0,98760,247,1,0,294.0,0.3,-7.298447548783477
114833,0.6,2,1.0,98760,247,1,1,295.0,0.0999999999999999,-6.298447548783477
114834,0.6,2,1.0,98760,247,1,2,296.0,0.0999999999999999,-5.298447548783477
114835,0.4,1,0.0,98760,247,1,3,297.0,0.0999999999999999,-4.298447548783477
114836,0.6,1,0.0,98760,247,1,4,298.0,-0.0999999999999999,-3.298447548783477
114837,0.0,1,0.0,98760,247,1,5,299.0,0.5,-2.298447548783477
114838,0.2,1,1.0,98760,247,1,0,300.0,0.3,-7.298447548783477
114839,0.0,1,1.0,98760,247,1,1,301.0,0.5,-6.298447548783477
114840,0.6,1,1.0,98760,247,1,2,302.0,-0.0999999999999999,-5.298447548783477
114841,0.6,1,1.0,98760,247,1,3,303.0,-0.0999999999999999,-4.298447548783477
114842,0.6,1,1.0,98760,247,1,4,304.0,-0.0999999999999999,-3.298447548783477
114843,0.2,2,0.0,98760,247,1,5,305.0,-0.3,-2.298447548783477
114844,0.4,2,0.0,98760,247,1,6,306.0,-0.0999999999999999,-1.2984475487834768
114845,0.0,2,0.0,98760,247,1,7,307.0,-0.5,-0.2984475487834768
114846,1.0,2,1.0,98760,247,1,0,308.0,0.5,-7.298447548783477
114847,1.0,2,1.0,98760,247,1,2,310.0,0.5,-5.298447548783477
114848,1.0,2,1.0,98760,247,1,3,311.0,0.5,-4.298447548783477
114849,1.0,2,1.0,98760,247,1,4,312.0,0.5,-3.298447548783477
114850,0.8,2,1.0,98760,247,1,5,313.0,0.3,-2.298447548783477
114851,0.8,2,1.0,98760,247,1,6,314.0,0.3,-1.2984475487834768
114852,0.4,2,1.0,98760,247,1,7,315.0,-0.0999999999999999,-0.2984475487834768
114853,0.4,2,1.0,98760,247,1,8,316.0,-0.0999999999999999,0.7015524512165232
114854,0.8,2,1.0,98760,247,1,9,317.0,0.3,1.7015524512165232
114855,1.0,2,1.0,98760,247,1,10,318.0,0.5,2.701552451216523
114856,0.6,2,1.0,98760,247,1,11,319.0,0.0999999999999999,3.701552451216523
114857,0.8,2,1.0,98760,247,1,12,320.0,0.3,4.701552451216523
114858,0.8,1,1.0,16195,248,-1,0,1.0,-0.3,-7.298447548783477
114859,0.6,2,0.0,16195,248,-1,1,2.0,0.0999999999999999,-6.298447548783477
114860,1.0,1,1.0,16195,248,-1,2,3.0,-0.5,-5.298447548783477
114861,0.4,1,1.0,16195,248,-1,3,4.0,0.0999999999999999,-4.298447548783477
114862,0.8,1,1.0,16195,248,-1,4,5.0,-0.3,-3.298447548783477
114863,0.8,1,1.0,16195,248,-1,5,6.0,-0.3,-2.298447548783477
114864,1.0,1,1.0,16195,248,-1,6,7.0,-0.5,-1.2984475487834768
114865,1.0,1,1.0,16195,248,-1,7,8.0,-0.5,-0.2984475487834768
114866,0.6,1,1.0,16195,248,-1,8,9.0,-0.0999999999999999,0.7015524512165232
114867,0.6,1,1.0,16195,248,-1,9,10.0,-0.0999999999999999,1.7015524512165232
114868,1.0,1,1.0,16195,248,-1,10,11.0,-0.5,2.701552451216523
114869,0.0,1,1.0,16195,248,-1,11,12.0,0.5,3.701552451216523
114870,0.6,1,1.0,16195,248,-1,12,13.0,-0.0999999999999999,4.701552451216523
114871,1.0,1,1.0,16195,248,-1,13,14.0,-0.5,5.701552451216523
114872,0.2,1,1.0,16195,248,-1,14,15.0,0.3,6.701552451216523
114873,0.0,1,0.0,16195,248,-1,0,16.0,0.5,-7.298447548783477
114874,0.8,2,1.0,16195,248,-1,1,17.0,0.3,-6.298447548783477
114875,0.8,2,1.0,16195,248,-1,2,18.0,0.3,-5.298447548783477
114876,0.8,2,1.0,16195,248,-1,3,19.0,0.3,-4.298447548783477
114877,0.8,2,1.0,16195,248,-1,4,20.0,0.3,-3.298447548783477
114878,1.0,2,1.0,16195,248,-1,5,21.0,0.5,-2.298447548783477
114879,0.2,2,1.0,16195,248,-1,6,22.0,-0.3,-1.2984475487834768
114880,1.0,2,1.0,16195,248,-1,7,23.0,0.5,-0.2984475487834768
114881,0.2,2,1.0,16195,248,-1,8,24.0,-0.3,0.7015524512165232
114882,0.4,1,0.0,16195,248,-1,9,25.0,0.0999999999999999,1.7015524512165232
114883,0.0,1,0.0,16195,248,-1,10,26.0,0.5,2.701552451216523
114884,0.6,2,1.0,16195,248,-1,11,27.0,0.0999999999999999,3.701552451216523
114885,1.0,2,1.0,16195,248,-1,12,28.0,0.5,4.701552451216523
114886,0.4,2,1.0,16195,248,-1,13,29.0,-0.0999999999999999,5.701552451216523
114887,0.2,2,1.0,16195,248,-1,14,30.0,-0.3,6.701552451216523
114888,0.6,1,0.0,16195,248,-1,15,31.0,-0.0999999999999999,7.701552451216523
114889,0.4,1,0.0,16195,248,-1,16,32.0,0.0999999999999999,8.701552451216523
114890,0.2,1,0.0,16195,248,-1,17,33.0,0.3,9.701552451216523
114891,0.0,2,0.0,16195,248,-1,0,34.0,-0.5,-7.298447548783477
114892,0.2,1,1.0,16195,248,-1,1,35.0,0.3,-6.298447548783477
114893,0.0,1,1.0,16195,248,-1,2,36.0,0.5,-5.298447548783477
114894,1.0,2,0.0,16195,248,-1,3,37.0,0.5,-4.298447548783477
114895,0.4,2,0.0,16195,248,-1,4,38.0,-0.0999999999999999,-3.298447548783477
114896,0.0,2,0.0,16195,248,-1,5,39.0,-0.5,-2.298447548783477
114897,0.6,1,1.0,16195,248,-1,6,40.0,-0.0999999999999999,-1.2984475487834768
114898,0.8,1,1.0,16195,248,-1,7,41.0,-0.3,-0.2984475487834768
114899,1.0,1,1.0,16195,248,-1,8,42.0,-0.5,0.7015524512165232
114900,1.0,1,1.0,16195,248,-1,9,43.0,-0.5,1.7015524512165232
114901,0.2,1,1.0,16195,248,-1,10,44.0,0.3,2.701552451216523
114902,0.6,1,1.0,16195,248,-1,11,45.0,-0.0999999999999999,3.701552451216523
114903,1.0,1,1.0,16195,248,-1,12,46.0,-0.5,4.701552451216523
114904,0.8,1,1.0,16195,248,-1,13,47.0,-0.3,5.701552451216523
114905,0.6,1,1.0,16195,248,-1,14,48.0,-0.0999999999999999,6.701552451216523
114906,1.0,1,1.0,16195,248,-1,15,49.0,-0.5,7.701552451216523
114907,0.2,1,1.0,16195,248,-1,16,50.0,0.3,8.701552451216523
114908,0.8,1,1.0,16195,248,-1,17,51.0,-0.3,9.701552451216523
114909,0.0,1,1.0,16195,248,-1,18,52.0,0.5,10.701552451216523
114910,0.6,2,0.0,16195,248,-1,19,53.0,0.0999999999999999,11.701552451216523
114911,0.0,2,0.0,16195,248,-1,20,54.0,-0.5,12.701552451216523
114912,1.0,2,1.0,16195,248,-1,0,55.0,0.5,-7.298447548783477
114913,0.8,2,1.0,16195,248,-1,1,56.0,0.3,-6.298447548783477
114914,1.0,2,1.0,16195,248,-1,2,57.0,0.5,-5.298447548783477
114915,0.8,2,1.0,16195,248,-1,3,58.0,0.3,-4.298447548783477
114916,0.6,2,1.0,16195,248,-1,4,59.0,0.0999999999999999,-3.298447548783477
114917,0.4,2,1.0,16195,248,-1,5,60.0,-0.0999999999999999,-2.298447548783477
114918,0.6,2,1.0,16195,248,-1,6,61.0,0.0999999999999999,-1.2984475487834768
114919,0.2,2,1.0,16195,248,-1,7,62.0,-0.3,-0.2984475487834768
114920,0.2,1,0.0,16195,248,-1,8,63.0,0.3,0.7015524512165232
114921,0.0,1,0.0,16195,248,-1,9,64.0,0.5,1.7015524512165232
114922,0.4,1,0.0,16195,248,-1,10,65.0,0.0999999999999999,2.701552451216523
114923,0.6,2,1.0,16195,248,-1,11,66.0,0.0999999999999999,3.701552451216523
114924,0.0,1,0.0,16195,248,-1,12,67.0,0.5,4.701552451216523
114925,1.0,2,1.0,16195,248,-1,13,68.0,0.5,5.701552451216523
114926,0.0,2,1.0,16195,248,-1,14,69.0,-0.5,6.701552451216523
114927,0.0,1,0.0,16195,248,-1,15,70.0,0.5,7.701552451216523
114928,0.0,1,0.0,16195,248,-1,16,71.0,0.5,8.701552451216523
114929,0.2,2,1.0,16195,248,-1,17,72.0,-0.3,9.701552451216523
114930,0.8,2,1.0,16195,248,-1,18,73.0,0.3,10.701552451216523
114931,0.6,2,1.0,16195,248,-1,19,74.0,0.0999999999999999,11.701552451216523
114932,1.0,2,1.0,16195,248,-1,20,75.0,0.5,12.701552451216523
114933,0.4,2,1.0,16195,248,-1,21,76.0,-0.0999999999999999,13.701552451216523
114934,0.8,2,1.0,16195,248,-1,22,77.0,0.3,14.701552451216523
114935,0.6,2,0.0,16195,248,-1,0,78.0,0.0999999999999999,-7.298447548783477
114936,0.0,2,0.0,16195,248,-1,1,79.0,-0.5,-6.298447548783477
114937,0.2,1,1.0,16195,248,-1,2,80.0,0.3,-5.298447548783477
114938,0.0,2,0.0,16195,248,-1,3,81.0,-0.5,-4.298447548783477
114939,0.2,1,1.0,16195,248,-1,4,82.0,0.3,-3.298447548783477
114940,0.0,2,0.0,16195,248,-1,5,83.0,-0.5,-2.298447548783477
114941,1.0,1,1.0,16195,248,-1,6,84.0,-0.5,-1.2984475487834768
114942,0.4,1,1.0,16195,248,-1,7,85.0,0.0999999999999999,-0.2984475487834768
114943,0.6,1,1.0,16195,248,-1,8,86.0,-0.0999999999999999,0.7015524512165232
114944,0.6,1,1.0,16195,248,-1,9,87.0,-0.0999999999999999,1.7015524512165232
114945,1.0,1,1.0,16195,248,-1,10,88.0,-0.5,2.701552451216523
114946,1.0,1,1.0,16195,248,-1,11,89.0,-0.5,3.701552451216523
114947,1.0,1,1.0,16195,248,-1,12,90.0,-0.5,4.701552451216523
114948,0.4,1,1.0,16195,248,-1,13,91.0,0.0999999999999999,5.701552451216523
114949,1.0,1,1.0,16195,248,-1,14,92.0,-0.5,6.701552451216523
114950,0.2,1,1.0,16195,248,-1,15,93.0,0.3,7.701552451216523
114951,0.4,1,1.0,16195,248,-1,16,94.0,0.0999999999999999,8.701552451216523
114952,0.8,1,1.0,16195,248,-1,17,95.0,-0.3,9.701552451216523
114953,0.6,1,1.0,16195,248,-1,18,96.0,-0.0999999999999999,10.701552451216523
114954,0.8,1,1.0,16195,248,-1,19,97.0,-0.3,11.701552451216523
114955,0.8,1,1.0,16195,248,-1,20,98.0,-0.3,12.701552451216523
114956,0.8,1,1.0,16195,248,-1,21,99.0,-0.3,13.701552451216523
114957,0.0,1,0.0,16195,248,-1,0,100.0,0.5,-7.298447548783477
114958,0.6,1,0.0,16195,248,-1,1,101.0,-0.0999999999999999,-6.298447548783477
114959,0.0,1,0.0,16195,248,-1,2,102.0,0.5,-5.298447548783477
114960,1.0,2,1.0,16195,248,-1,3,103.0,0.5,-4.298447548783477
114961,1.0,2,1.0,16195,248,-1,4,104.0,0.5,-3.298447548783477
114962,1.0,2,1.0,16195,248,-1,5,105.0,0.5,-2.298447548783477
114963,0.6,2,1.0,16195,248,-1,6,106.0,0.0999999999999999,-1.2984475487834768
114964,0.4,2,1.0,16195,248,-1,7,107.0,-0.0999999999999999,-0.2984475487834768
114965,0.6,2,1.0,16195,248,-1,8,108.0,0.0999999999999999,0.7015524512165232
114966,0.0,2,1.0,16195,248,-1,9,109.0,-0.5,1.7015524512165232
114967,0.2,1,0.0,16195,248,-1,10,110.0,0.3,2.701552451216523
114968,0.2,1,0.0,16195,248,-1,11,111.0,0.3,3.701552451216523
114969,0.4,1,0.0,16195,248,-1,12,112.0,0.0999999999999999,4.701552451216523
114970,0.8,2,1.0,16195,248,-1,13,113.0,0.3,5.701552451216523
114971,0.8,2,1.0,16195,248,-1,14,114.0,0.3,6.701552451216523
114972,0.6,2,1.0,16195,248,-1,15,115.0,0.0999999999999999,7.701552451216523
114973,0.4,2,1.0,16195,248,-1,16,116.0,-0.0999999999999999,8.701552451216523
114974,0.2,2,1.0,16195,248,-1,17,117.0,-0.3,9.701552451216523
114975,0.2,1,0.0,16195,248,-1,18,118.0,0.3,10.701552451216523
114976,0.4,2,1.0,16195,248,-1,19,119.0,-0.0999999999999999,11.701552451216523
114977,0.2,2,1.0,16195,248,-1,20,120.0,-0.3,12.701552451216523
114978,0.0,1,0.0,16195,248,-1,21,121.0,0.5,13.701552451216523
114979,0.4,2,1.0,16195,248,-1,22,122.0,-0.0999999999999999,14.701552451216523
114980,1.0,2,1.0,16195,248,-1,23,123.0,0.5,15.701552451216523
114981,0.0,2,0.0,16195,248,-1,0,124.0,-0.5,-7.298447548783477
114982,0.0,2,0.0,16195,248,-1,1,125.0,-0.5,-6.298447548783477
114983,0.8,1,1.0,16195,248,-1,2,126.0,-0.3,-5.298447548783477
114984,1.0,1,1.0,16195,248,-1,3,127.0,-0.5,-4.298447548783477
114985,0.0,1,1.0,16195,248,-1,4,128.0,0.5,-3.298447548783477
114986,0.8,1,1.0,16195,248,-1,5,129.0,-0.3,-2.298447548783477
114987,0.8,1,1.0,16195,248,-1,6,130.0,-0.3,-1.2984475487834768
114988,0.2,1,1.0,16195,248,-1,7,131.0,0.3,-0.2984475487834768
114989,0.6,1,1.0,16195,248,-1,8,132.0,-0.0999999999999999,0.7015524512165232
114990,1.0,1,1.0,16195,248,-1,9,133.0,-0.5,1.7015524512165232
114991,0.2,1,1.0,16195,248,-1,10,134.0,0.3,2.701552451216523
114992,0.4,1,1.0,16195,248,-1,11,135.0,0.0999999999999999,3.701552451216523
114993,1.0,1,1.0,16195,248,-1,12,136.0,-0.5,4.701552451216523
114994,0.8,1,1.0,16195,248,-1,13,137.0,-0.3,5.701552451216523
114995,0.4,1,1.0,16195,248,-1,14,138.0,0.0999999999999999,6.701552451216523
114996,0.8,1,1.0,16195,248,-1,15,139.0,-0.3,7.701552451216523
114997,0.4,1,1.0,16195,248,-1,16,140.0,0.0999999999999999,8.701552451216523
114998,0.4,1,1.0,16195,248,-1,17,141.0,0.0999999999999999,9.701552451216523
114999,0.0,2,0.0,16195,248,-1,18,142.0,-0.5,10.701552451216523
115000,1.0,1,1.0,16195,248,-1,19,143.0,-0.5,11.701552451216523
115001,0.6,1,0.0,16195,248,-1,0,144.0,-0.0999999999999999,-7.298447548783477
115002,0.0,1,0.0,16195,248,-1,1,145.0,0.5,-6.298447548783477
115003,0.8,2,1.0,16195,248,-1,2,146.0,0.3,-5.298447548783477
115004,1.0,2,1.0,16195,248,-1,3,147.0,0.5,-4.298447548783477
115005,0.6,2,1.0,16195,248,-1,4,148.0,0.0999999999999999,-3.298447548783477
115006,0.2,2,1.0,16195,248,-1,5,149.0,-0.3,-2.298447548783477
115007,0.6,2,1.0,16195,248,-1,6,150.0,0.0999999999999999,-1.2984475487834768
115008,0.4,2,1.0,16195,248,-1,7,151.0,-0.0999999999999999,-0.2984475487834768
115009,0.2,1,0.0,16195,248,-1,8,152.0,0.3,0.7015524512165232
115010,0.8,1,0.0,16195,248,-1,9,153.0,-0.3,1.7015524512165232
115011,0.4,1,0.0,16195,248,-1,10,154.0,0.0999999999999999,2.701552451216523
115012,0.4,1,0.0,16195,248,-1,11,155.0,0.0999999999999999,3.701552451216523
115013,1.0,1,0.0,16195,248,-1,12,156.0,-0.5,4.701552451216523
115014,0.6,1,0.0,16195,248,-1,13,157.0,-0.0999999999999999,5.701552451216523
115015,0.0,1,0.0,16195,248,-1,14,158.0,0.5,6.701552451216523
115016,1.0,2,1.0,16195,248,-1,15,159.0,0.5,7.701552451216523
115017,0.6,2,1.0,16195,248,-1,16,160.0,0.0999999999999999,8.701552451216523
115018,0.6,2,0.0,16195,248,1,0,161.0,0.0999999999999999,-7.298447548783477
115019,0.0,1,1.0,16195,248,1,1,162.0,0.5,-6.298447548783477
115020,0.0,2,0.0,16195,248,1,2,163.0,-0.5,-5.298447548783477
115021,0.0,2,0.0,16195,248,1,3,164.0,-0.5,-4.298447548783477
115022,0.8,1,1.0,16195,248,1,4,165.0,-0.3,-3.298447548783477
115023,1.0,1,1.0,16195,248,1,5,166.0,-0.5,-2.298447548783477
115024,1.0,1,1.0,16195,248,1,6,167.0,-0.5,-1.2984475487834768
115025,0.4,1,0.0,16195,248,1,0,168.0,0.0999999999999999,-7.298447548783477
115026,0.4,1,0.0,16195,248,1,1,169.0,0.0999999999999999,-6.298447548783477
115027,0.4,1,0.0,16195,248,1,2,170.0,0.0999999999999999,-5.298447548783477
115028,0.0,1,0.0,16195,248,1,3,171.0,0.5,-4.298447548783477
115029,0.8,2,1.0,16195,248,1,4,172.0,0.3,-3.298447548783477
115030,1.0,2,1.0,16195,248,1,5,173.0,0.5,-2.298447548783477
115031,0.8,2,0.0,16195,248,1,0,174.0,0.3,-7.298447548783477
115032,0.2,2,0.0,16195,248,1,1,175.0,-0.3,-6.298447548783477
115033,0.4,2,0.0,16195,248,1,2,176.0,-0.0999999999999999,-5.298447548783477
115034,1.0,1,1.0,16195,248,1,3,177.0,-0.5,-4.298447548783477
115035,0.2,1,1.0,16195,248,1,4,178.0,0.3,-3.298447548783477
115036,0.8,1,1.0,16195,248,1,5,179.0,-0.3,-2.298447548783477
115037,0.2,1,1.0,16195,248,1,6,180.0,0.3,-1.2984475487834768
115038,1.0,1,1.0,16195,248,1,7,181.0,-0.5,-0.2984475487834768
115039,0.4,1,1.0,16195,248,1,8,182.0,0.0999999999999999,0.7015524512165232
115040,0.0,1,0.0,16195,248,1,0,183.0,0.5,-7.298447548783477
115041,0.6,2,1.0,16195,248,1,1,184.0,0.0999999999999999,-6.298447548783477
115042,0.4,2,1.0,16195,248,1,2,185.0,-0.0999999999999999,-5.298447548783477
115043,1.0,2,1.0,16195,248,1,3,186.0,0.5,-4.298447548783477
115044,1.0,2,1.0,16195,248,1,4,187.0,0.5,-3.298447548783477
115045,0.8,2,1.0,16195,248,1,5,188.0,0.3,-2.298447548783477
115046,0.4,2,1.0,16195,248,1,6,189.0,-0.0999999999999999,-1.2984475487834768
115047,0.2,2,1.0,16195,248,1,7,190.0,-0.3,-0.2984475487834768
115048,0.0,1,0.0,16195,248,1,8,191.0,0.5,0.7015524512165232
115049,0.8,2,1.0,16195,248,1,9,192.0,0.3,1.7015524512165232
115050,0.6,2,1.0,16195,248,1,10,193.0,0.0999999999999999,2.701552451216523
115051,0.8,2,1.0,16195,248,1,11,194.0,0.3,3.701552451216523
115052,0.2,2,1.0,16195,248,1,12,195.0,-0.3,4.701552451216523
115053,0.0,1,1.0,16195,248,1,0,196.0,0.5,-7.298447548783477
115054,0.8,2,0.0,16195,248,1,1,197.0,0.3,-6.298447548783477
115055,0.0,2,0.0,16195,248,1,2,198.0,-0.5,-5.298447548783477
115056,0.2,1,1.0,16195,248,1,3,199.0,0.3,-4.298447548783477
115057,0.8,1,1.0,16195,248,1,4,200.0,-0.3,-3.298447548783477
115058,0.4,1,1.0,16195,248,1,5,201.0,0.0999999999999999,-2.298447548783477
115059,0.0,1,0.0,16195,248,1,0,202.0,0.5,-7.298447548783477
115060,0.6,2,1.0,16195,248,1,1,203.0,0.0999999999999999,-6.298447548783477
115061,1.0,2,1.0,16195,248,1,2,204.0,0.5,-5.298447548783477
115062,0.8,2,1.0,16195,248,1,3,205.0,0.3,-4.298447548783477
115063,1.0,2,1.0,16195,248,1,4,206.0,0.5,-3.298447548783477
115064,0.4,2,1.0,16195,248,1,5,207.0,-0.0999999999999999,-2.298447548783477
115065,0.0,2,1.0,16195,248,1,6,208.0,-0.5,-1.2984475487834768
115066,0.2,1,0.0,16195,248,1,7,209.0,0.3,-0.2984475487834768
115067,0.6,1,0.0,16195,248,1,8,210.0,-0.0999999999999999,0.7015524512165232
115068,0.2,1,0.0,16195,248,1,9,211.0,0.3,1.7015524512165232
115069,0.4,1,0.0,16195,248,1,10,212.0,0.0999999999999999,2.701552451216523
115070,0.2,1,0.0,16195,248,1,11,213.0,0.3,3.701552451216523
115071,0.2,2,0.0,16195,248,1,0,214.0,-0.3,-7.298447548783477
115072,0.4,2,0.0,16195,248,1,1,215.0,-0.0999999999999999,-6.298447548783477
115073,0.6,2,0.0,16195,248,1,2,216.0,0.0999999999999999,-5.298447548783477
115074,0.0,2,0.0,16195,248,1,3,217.0,-0.5,-4.298447548783477
115075,1.0,1,1.0,16195,248,1,4,218.0,-0.5,-3.298447548783477
115076,1.0,1,1.0,16195,248,1,5,219.0,-0.5,-2.298447548783477
115077,0.4,1,1.0,16195,248,1,6,220.0,0.0999999999999999,-1.2984475487834768
115078,0.2,1,1.0,16195,248,1,7,221.0,0.3,-0.2984475487834768
115079,0.8,2,1.0,16195,248,1,0,222.0,0.3,-7.298447548783477
115080,0.4,2,1.0,16195,248,1,1,223.0,-0.0999999999999999,-6.298447548783477
115081,0.6,2,1.0,16195,248,1,2,224.0,0.0999999999999999,-5.298447548783477
115082,0.6,2,1.0,16195,248,1,3,225.0,0.0999999999999999,-4.298447548783477
115083,1.0,2,1.0,16195,248,1,4,226.0,0.5,-3.298447548783477
115084,0.2,2,1.0,16195,248,1,5,227.0,-0.3,-2.298447548783477
115085,0.6,2,1.0,16195,248,1,6,228.0,0.0999999999999999,-1.2984475487834768
115086,0.2,1,0.0,16195,248,1,7,229.0,0.3,-0.2984475487834768
115087,0.0,2,1.0,16195,248,1,8,230.0,-0.5,0.7015524512165232
115088,0.6,1,0.0,16195,248,1,9,231.0,-0.0999999999999999,1.7015524512165232
115089,0.8,1,1.0,16195,248,1,0,232.0,-0.3,-7.298447548783477
115090,1.0,1,1.0,16195,248,1,1,233.0,-0.5,-6.298447548783477
115091,0.2,1,1.0,16195,248,1,2,234.0,0.3,-5.298447548783477
115092,1.0,1,1.0,16195,248,1,3,235.0,-0.5,-4.298447548783477
115093,1.0,1,1.0,16195,248,1,4,236.0,-0.5,-3.298447548783477
115094,0.4,1,1.0,16195,248,1,5,237.0,0.0999999999999999,-2.298447548783477
115095,0.8,1,1.0,16195,248,1,6,238.0,-0.3,-1.2984475487834768
115096,0.8,1,1.0,16195,248,1,7,239.0,-0.3,-0.2984475487834768
115097,0.4,1,0.0,16195,248,1,0,240.0,0.0999999999999999,-7.298447548783477
115098,0.2,2,1.0,16195,248,1,1,241.0,-0.3,-6.298447548783477
115099,0.2,1,0.0,16195,248,1,2,242.0,0.3,-5.298447548783477
115100,0.0,1,0.0,16195,248,1,3,243.0,0.5,-4.298447548783477
115101,0.8,2,1.0,16195,248,1,4,244.0,0.3,-3.298447548783477
115102,0.6,2,1.0,16195,248,1,5,245.0,0.0999999999999999,-2.298447548783477
115103,1.0,2,1.0,16195,248,1,6,246.0,0.5,-1.2984475487834768
115104,0.8,2,1.0,16195,248,1,7,247.0,0.3,-0.2984475487834768
115105,0.8,2,1.0,16195,248,1,8,248.0,0.3,0.7015524512165232
115106,1.0,2,1.0,16195,248,1,9,249.0,0.5,1.7015524512165232
115107,0.6,2,0.0,16195,248,1,0,250.0,0.0999999999999999,-7.298447548783477
115108,0.2,2,0.0,16195,248,1,1,251.0,-0.3,-6.298447548783477
115109,0.6,2,0.0,16195,248,1,2,252.0,0.0999999999999999,-5.298447548783477
115110,0.0,2,0.0,16195,248,1,3,253.0,-0.5,-4.298447548783477
115111,0.4,1,1.0,16195,248,1,4,254.0,0.0999999999999999,-3.298447548783477
115112,1.0,1,1.0,16195,248,1,5,255.0,-0.5,-2.298447548783477
115113,1.0,1,1.0,16195,248,1,6,256.0,-0.5,-1.2984475487834768
115114,0.8,1,1.0,16195,248,1,7,257.0,-0.3,-0.2984475487834768
115115,0.0,1,1.0,16195,248,1,8,258.0,0.5,0.7015524512165232
115116,0.8,1,1.0,16195,248,1,9,259.0,-0.3,1.7015524512165232
115117,0.6,1,1.0,16195,248,1,10,260.0,-0.0999999999999999,2.701552451216523
115118,0.4,1,1.0,16195,248,1,11,261.0,0.0999999999999999,3.701552451216523
115119,0.2,2,0.0,16195,248,1,12,262.0,-0.3,4.701552451216523
115120,1.0,1,1.0,16195,248,1,13,263.0,-0.5,5.701552451216523
115121,0.4,1,0.0,16195,248,1,0,264.0,0.0999999999999999,-7.298447548783477
115122,0.6,1,0.0,16195,248,1,1,265.0,-0.0999999999999999,-6.298447548783477
115123,0.2,1,0.0,16195,248,1,2,266.0,0.3,-5.298447548783477
115124,0.8,2,1.0,16195,248,1,3,267.0,0.3,-4.298447548783477
115125,0.6,2,1.0,16195,248,1,4,268.0,0.0999999999999999,-3.298447548783477
115126,0.0,2,1.0,16195,248,1,5,269.0,-0.5,-2.298447548783477
115127,1.0,2,1.0,16195,248,1,6,270.0,0.5,-1.2984475487834768
115128,0.2,2,1.0,16195,248,1,7,271.0,-0.3,-0.2984475487834768
115129,0.8,2,1.0,16195,248,1,8,272.0,0.3,0.7015524512165232
115130,1.0,2,1.0,16195,248,1,9,273.0,0.5,1.7015524512165232
115131,0.6,2,1.0,16195,248,1,10,274.0,0.0999999999999999,2.701552451216523
115132,0.2,2,1.0,16195,248,1,11,275.0,-0.3,3.701552451216523
115133,0.8,1,0.0,16195,248,1,12,276.0,-0.3,4.701552451216523
115134,1.0,1,1.0,16195,248,1,0,277.0,-0.5,-7.298447548783477
115135,0.4,1,1.0,16195,248,1,1,278.0,0.0999999999999999,-6.298447548783477
115136,0.6,1,1.0,16195,248,1,2,279.0,-0.0999999999999999,-5.298447548783477
115137,0.8,1,1.0,16195,248,1,3,280.0,-0.3,-4.298447548783477
115138,1.0,1,1.0,16195,248,1,4,281.0,-0.5,-3.298447548783477
115139,0.0,1,1.0,16195,248,1,5,282.0,0.5,-2.298447548783477
115140,0.0,2,0.0,16195,248,1,6,283.0,-0.5,-1.2984475487834768
115141,0.6,2,1.0,16195,248,1,0,284.0,0.0999999999999999,-7.298447548783477
115142,0.6,2,1.0,16195,248,1,1,285.0,0.0999999999999999,-6.298447548783477
115143,1.0,2,1.0,16195,248,1,2,286.0,0.5,-5.298447548783477
115144,0.8,2,1.0,16195,248,1,3,287.0,0.3,-4.298447548783477
115145,0.4,2,1.0,16195,248,1,4,288.0,-0.0999999999999999,-3.298447548783477
